step,train_loss
0,
1,"tf.Tensor(16.622046, shape=(), dtype=float32)"
2,"tf.Tensor(10.04558, shape=(), dtype=float32)"
3,"tf.Tensor(7.582826, shape=(), dtype=float32)"
4,"tf.Tensor(6.774133, shape=(), dtype=float32)"
5,"tf.Tensor(6.930043, shape=(), dtype=float32)"
