step,train_loss
0,
1,"tf.Tensor(9.58232, shape=(), dtype=float32)"
2,"tf.Tensor(6.0803523, shape=(), dtype=float32)"
3,"tf.Tensor(3.5995162, shape=(), dtype=float32)"
4,"tf.Tensor(2.2807484, shape=(), dtype=float32)"
5,"tf.Tensor(1.6694708, shape=(), dtype=float32)"
